"entity","id","typed_path","title","build_status","markdown_path","dateien_file_count","imported_source_count"
"datenpunkt","Timber_Square_London__013__Upfront_carbon_Stage_4","datenpunkt/Timber_Square_London__013__Upfront_carbon_Stage_4","Upfront carbon Stage 4 - Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Timber_Square_London__013__Upfront_carbon_Stage_4/index.md","1","1"
"datenpunkt","Timber_Square_London__014__Structural_embodied_carbon","datenpunkt/Timber_Square_London__014__Structural_embodied_carbon","Structural embodied carbon - Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Timber_Square_London__014__Structural_embodied_carbon/index.md","1","1"
"datenpunkt","Timber_Square_London__015__Carbon_stored_by_timber","datenpunkt/Timber_Square_London__015__Carbon_stored_by_timber","Carbon stored by timber - Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Timber_Square_London__015__Carbon_stored_by_timber/index.md","1","1"
"datenpunkt","Timber_Square_London__016__Bauzeit_Completion","datenpunkt/Timber_Square_London__016__Bauzeit_Completion","Bauzeit/Completion - Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Timber_Square_London__016__Bauzeit_Completion/index.md","1","1"
"datenpunkt","Timber_Square_London__018__Kosten","datenpunkt/Timber_Square_London__018__Kosten","Kosten - Timber Square, London — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Timber_Square_London__018__Kosten/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__001__H_he","datenpunkt/TRAE_High_Rise_Aarhus__001__H_he","Höhe - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__001__H_he/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__002__Geschosse","datenpunkt/TRAE_High_Rise_Aarhus__002__Geschosse","Geschosse - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__002__Geschosse/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__003__Fl_che","datenpunkt/TRAE_High_Rise_Aarhus__003__Fl_che","Fläche - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__003__Fl_che/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__004__Zeitraum","datenpunkt/TRAE_High_Rise_Aarhus__004__Zeitraum","Zeitraum - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__004__Zeitraum/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__005__Er_ffnung","datenpunkt/TRAE_High_Rise_Aarhus__005__Er_ffnung","Eröffnung - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__005__Er_ffnung/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__006__embodied_carbon_reduction","datenpunkt/TRAE_High_Rise_Aarhus__006__embodied_carbon_reduction","embodied carbon reduction - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__006__embodied_carbon_reduction/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__007__a_gain_CO_Footprint","datenpunkt/TRAE_High_Rise_Aarhus__007__a_gain_CO_Footprint","a:gain CO₂-Footprint - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__007__a_gain_CO_Footprint/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__008__a_gain_waste_saved","datenpunkt/TRAE_High_Rise_Aarhus__008__a_gain_waste_saved","a:gain waste saved - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__008__a_gain_waste_saved/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__009__a_gain_Produkte","datenpunkt/TRAE_High_Rise_Aarhus__009__a_gain_Produkte","a:gain Produkte - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__009__a_gain_Produkte/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__010__U_Wert_KRONE_upcycled_windows","datenpunkt/TRAE_High_Rise_Aarhus__010__U_Wert_KRONE_upcycled_windows","U-Wert KRONE upcycled windows - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__010__U_Wert_KRONE_upcycled_windows/index.md","1","1"
"datenpunkt","TRAE_High_Rise_Aarhus__011__Restlebensdauer_Alu_Fassade","datenpunkt/TRAE_High_Rise_Aarhus__011__Restlebensdauer_Alu_Fassade","Restlebensdauer Alu-Fassade - TRÆ High-Rise, Aarhus","promoted_phase42","_database/datenpunkt/TRAE_High_Rise_Aarhus__011__Restlebensdauer_Alu_Fassade/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__001__Reihenh_user","datenpunkt/Upcycle_Studios_Copenhagen__001__Reihenh_user","Reihenhäuser - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__001__Reihenh_user/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__002__Fl_che","datenpunkt/Upcycle_Studios_Copenhagen__002__Fl_che","Fläche - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__002__Fl_che/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__003__Fl_che","datenpunkt/Upcycle_Studios_Copenhagen__003__Fl_che","Fläche - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__003__Fl_che/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__004__Fertigstellung","datenpunkt/Upcycle_Studios_Copenhagen__004__Fertigstellung","Fertigstellung - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__004__Fertigstellung/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__005__Fertigstellung","datenpunkt/Upcycle_Studios_Copenhagen__005__Fertigstellung","Fertigstellung - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__005__Fertigstellung/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__006__Fenster_wiederverwendet","datenpunkt/Upcycle_Studios_Copenhagen__006__Fenster_wiederverwendet","Fenster wiederverwendet - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__006__Fenster_wiederverwendet/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__007__Upcycled_recycled_Anteil","datenpunkt/Upcycle_Studios_Copenhagen__007__Upcycled_recycled_Anteil","Upcycled/recycled Anteil - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__007__Upcycled_recycled_Anteil/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__008__Beton_aus_Metro_Abfall","datenpunkt/Upcycle_Studios_Copenhagen__008__Beton_aus_Metro_Abfall","Beton aus Metro-Abfall - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__008__Beton_aus_Metro_Abfall/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__009__Beton_aus_Metro_Abfall","datenpunkt/Upcycle_Studios_Copenhagen__009__Beton_aus_Metro_Abfall","Beton aus Metro-Abfall - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__009__Beton_aus_Metro_Abfall/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__010__Beton_aus_Metro_Abfall","datenpunkt/Upcycle_Studios_Copenhagen__010__Beton_aus_Metro_Abfall","Beton aus Metro-Abfall - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__010__Beton_aus_Metro_Abfall/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__011__Abfall_vermieden","datenpunkt/Upcycle_Studios_Copenhagen__011__Abfall_vermieden","Abfall vermieden - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__011__Abfall_vermieden/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__012__CO_Reduktion_Materialien","datenpunkt/Upcycle_Studios_Copenhagen__012__CO_Reduktion_Materialien","CO₂-Reduktion Materialien - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__012__CO_Reduktion_Materialien/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__013__CO_Einsparung_ber_50_Jahre","datenpunkt/Upcycle_Studios_Copenhagen__013__CO_Einsparung_ber_50_Jahre","CO₂-Einsparung über 50 Jahre - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__013__CO_Einsparung_ber_50_Jahre/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__014__CO_Footprint","datenpunkt/Upcycle_Studios_Copenhagen__014__CO_Footprint","CO₂-Footprint - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__014__CO_Footprint/index.md","1","1"
"datenpunkt","Upcycle_Studios_Copenhagen__017__Lebensdauer","datenpunkt/Upcycle_Studios_Copenhagen__017__Lebensdauer","Lebensdauer - Upcycle Studios, Copenhagen — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Upcycle_Studios_Copenhagen__017__Lebensdauer/index.md","1","1"
"datenpunkt","Verbiest_Karreveld_Brussels__001__Karreveld_wiederverwendete_Innenw_nde","datenpunkt/Verbiest_Karreveld_Brussels__001__Karreveld_wiederverwendete_Innenw_nde","Karreveld wiederverwendete Innenwände - Verbiest + Karreveld, Brüssel / Molenbeek","promoted_phase42","_database/datenpunkt/Verbiest_Karreveld_Brussels__001__Karreveld_wiederverwendete_Innenw_nde/index.md","1","1"
"datenpunkt","Verbiest_Karreveld_Brussels__002__Karreveld_wiederverwendete_abgeh_ngte_Decke_Leuc","datenpunkt/Verbiest_Karreveld_Brussels__002__Karreveld_wiederverwendete_abgeh_ngte_Decke_Leuc","Karreveld wiederverwendete abgehängte Decke + Leuchten - Verbiest + Karreveld, Brüssel / Molenbeek","promoted_phase42","_database/datenpunkt/Verbiest_Karreveld_Brussels__002__Karreveld_wiederverwendete_abgeh_ngte_Decke_Leuc/index.md","1","1"
"datenpunkt","Verbiest_Karreveld_Brussels__003__Verbiest_Projektfl_che","datenpunkt/Verbiest_Karreveld_Brussels__003__Verbiest_Projektfl_che","Verbiest Projektfläche - Verbiest + Karreveld, Brüssel / Molenbeek","promoted_phase42","_database/datenpunkt/Verbiest_Karreveld_Brussels__003__Verbiest_Projektfl_che/index.md","1","1"
"datenpunkt","Verbiest_Karreveld_Brussels__004__Verbiest_Bestandslager","datenpunkt/Verbiest_Karreveld_Brussels__004__Verbiest_Bestandslager","Verbiest Bestandslager - Verbiest + Karreveld, Brüssel / Molenbeek","promoted_phase42","_database/datenpunkt/Verbiest_Karreveld_Brussels__004__Verbiest_Bestandslager/index.md","1","1"
"datenpunkt","Verbiest_Karreveld_Brussels__005__Karreveld_Phase_2_Kosten","datenpunkt/Verbiest_Karreveld_Brussels__005__Karreveld_Phase_2_Kosten","Karreveld Phase-2-Kosten - Verbiest + Karreveld, Brüssel / Molenbeek","promoted_phase42","_database/datenpunkt/Verbiest_Karreveld_Brussels__005__Karreveld_Phase_2_Kosten/index.md","1","1"
"datenpunkt","Verbiest_Karreveld_Brussels__011__Bauzeit","datenpunkt/Verbiest_Karreveld_Brussels__011__Bauzeit","Bauzeit - Verbiest + Karreveld, Brüssel / Molenbeek","promoted_phase42","_database/datenpunkt/Verbiest_Karreveld_Brussels__011__Bauzeit/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__001__Anteil_salvaged_reused_materials","datenpunkt/Villa_Welpeloo_Enschede__001__Anteil_salvaged_reused_materials","Anteil salvaged/reused materials - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__001__Anteil_salvaged_reused_materials/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__002__Anteil_Innenausbau_reused","datenpunkt/Villa_Welpeloo_Enschede__002__Anteil_Innenausbau_reused","Anteil Innenausbau reused - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__002__Anteil_Innenausbau_reused/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__003__CO_Reduktion_Struktur_und_Fassade","datenpunkt/Villa_Welpeloo_Enschede__003__CO_Reduktion_Struktur_und_Fassade","CO₂-Reduktion Struktur und Fassade - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__003__CO_Reduktion_Struktur_und_Fassade/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__004__Fertigstellung","datenpunkt/Villa_Welpeloo_Enschede__004__Fertigstellung","Fertigstellung - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__004__Fertigstellung/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__005__Entwurfsbeginn","datenpunkt/Villa_Welpeloo_Enschede__005__Entwurfsbeginn","Entwurfsbeginn - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__005__Entwurfsbeginn/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__006__Fl_che","datenpunkt/Villa_Welpeloo_Enschede__006__Fl_che","Fläche - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__006__Fl_che/index.md","1","1"
"datenpunkt","Villa_Welpeloo_Enschede__009__Kosten","datenpunkt/Villa_Welpeloo_Enschede__009__Kosten","Kosten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","promoted_phase42","_database/datenpunkt/Villa_Welpeloo_Enschede__009__Kosten/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__001__Wohneinheiten","datenpunkt/Woongroep_Boschgaard_Den_Bosch__001__Wohneinheiten","Wohneinheiten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__001__Wohneinheiten/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__002__Fertigstellung_Nutzung","datenpunkt/Woongroep_Boschgaard_Den_Bosch__002__Fertigstellung_Nutzung","Fertigstellung / Nutzung - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__002__Fertigstellung_Nutzung/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__003__Sekund_re_Materialien","datenpunkt/Woongroep_Boschgaard_Den_Bosch__003__Sekund_re_Materialien","Sekundäre Materialien - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__003__Sekund_re_Materialien/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__004__Geerntete_Materialien","datenpunkt/Woongroep_Boschgaard_Den_Bosch__004__Geerntete_Materialien","Geerntete Materialien - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__004__Geerntete_Materialien/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__005__Zielwert_Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__005__Zielwert_Reuse","Zielwert Reuse - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__005__Zielwert_Reuse/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__006__CO_Einsparung","datenpunkt/Woongroep_Boschgaard_Den_Bosch__006__CO_Einsparung","CO₂-Einsparung - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__006__CO_Einsparung/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__007__vermiedene_Umweltsch_den","datenpunkt/Woongroep_Boschgaard_Den_Bosch__007__vermiedene_Umweltsch_den","vermiedene Umweltschäden - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__007__vermiedene_Umweltsch_den/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__008__Anteil_an_Baukosten","datenpunkt/Woongroep_Boschgaard_Den_Bosch__008__Anteil_an_Baukosten","Anteil an Baukosten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__008__Anteil_an_Baukosten/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__009__PV_Anlage","datenpunkt/Woongroep_Boschgaard_Den_Bosch__009__PV_Anlage","PV-Anlage - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__009__PV_Anlage/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__010__Erdw_rmesonden","datenpunkt/Woongroep_Boschgaard_Den_Bosch__010__Erdw_rmesonden","Erdwärmesonden - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__010__Erdw_rmesonden/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__011__Regenwasserspeicher","datenpunkt/Woongroep_Boschgaard_Den_Bosch__011__Regenwasserspeicher","Regenwasserspeicher - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__011__Regenwasserspeicher/index.md","1","1"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__012__wiederverwendete_Dachspanten","datenpunkt/Woongroep_Boschgaard_Den_Bosch__012__wiederverwendete_Dachspanten","wiederverwendete Dachspanten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","promoted_phase42","_database/datenpunkt/Woongroep_Boschgaard_Den_Bosch__012__wiederverwendete_Dachspanten/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__001__erhaltene_Geb_udemasse","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__001__erhaltene_Geb_udemasse","erhaltene Gebäudemasse - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__001__erhaltene_Geb_udemasse/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__002__Anteil_Second_hand_an_neuen_Materialien","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__002__Anteil_Second_hand_an_neuen_Materialien","Anteil Second-hand an neuen Materialien - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__002__Anteil_Second_hand_an_neuen_Materialien/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__003__Stahltr_ger_reused","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__003__Stahltr_ger_reused","Stahlträger reused - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__003__Stahltr_ger_reused/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__004__Fensterrahmen_reused","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__004__Fensterrahmen_reused","Fensterrahmen reused - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__004__Fensterrahmen_reused/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__005__Steinwolle_D_mmung_reused","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__005__Steinwolle_D_mmung_reused","Steinwolle-Dämmung reused - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__005__Steinwolle_D_mmung_reused/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__006__Stahl_Treppen_reused","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__006__Stahl_Treppen_reused","Stahl-Treppen reused - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__006__Stahl_Treppen_reused/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__007__Azob_Terrassendielen","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__007__Azob_Terrassendielen","Azobé-Terrassendielen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__007__Azob_Terrassendielen/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__008__Eichenparkett","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__008__Eichenparkett","Eichenparkett - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__008__Eichenparkett/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__009__Heizk_rper","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__009__Heizk_rper","Heizkörper - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__009__Heizk_rper/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__010__T_ren","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__010__T_ren","Türen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__010__T_ren/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__011__L_ftungsgruppe","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__011__L_ftungsgruppe","Lüftungsgruppe - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__011__L_ftungsgruppe/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__012__Fl_che","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__012__Fl_che","Fläche - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__012__Fl_che/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__013__Budget","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__013__Budget","Budget - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__013__Budget/index.md","1","1"
"datenpunkt","Zinneke_Feder_Masui4ever_Brussels__014__EU_BCR_Budget","datenpunkt/Zinneke_Feder_Masui4ever_Brussels__014__EU_BCR_Budget","EU + BCR Budget - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","promoted_phase42","_database/datenpunkt/Zinneke_Feder_Masui4ever_Brussels__014__EU_BCR_Budget/index.md","1","1"
"dokumenttyp","Auditbericht","dokumenttyp/Auditbericht","Auditbericht","promoted_phase42","_database/dokumenttyp/Auditbericht/index.md","1","1"
"dokumenttyp","Ausschreibung","dokumenttyp/Ausschreibung","Ausschreibung","promoted_phase42","_database/dokumenttyp/Ausschreibung/index.md","1","1"
"dokumenttyp","Ausschreibungstext","dokumenttyp/Ausschreibungstext","Ausschreibungstext","promoted_phase42","_database/dokumenttyp/Ausschreibungstext/index.md","1","1"
"dokumenttyp","Bauteilkatalog","dokumenttyp/Bauteilkatalog","Bauteilkatalog","promoted_phase42","_database/dokumenttyp/Bauteilkatalog/index.md","1","1"
"dokumenttyp","Bauwerksdiagnose","dokumenttyp/Bauwerksdiagnose","Bauwerksdiagnose","promoted_phase42","_database/dokumenttyp/Bauwerksdiagnose/index.md","1","1"
"dokumenttyp","Bestandsaufnahme","dokumenttyp/Bestandsaufnahme","Bestandsaufnahme","promoted_phase42","_database/dokumenttyp/Bestandsaufnahme/index.md","1","1"
"dokumenttyp","LCA","dokumenttyp/LCA","LCA","promoted_phase42","_database/dokumenttyp/LCA/index.md","1","1"
"dokumenttyp","Materialinventar","dokumenttyp/Materialinventar","Materialinventar","promoted_phase42","_database/dokumenttyp/Materialinventar/index.md","1","1"
"dokumenttyp","Materialpass","dokumenttyp/Materialpass","Materialpass","promoted_phase42","_database/dokumenttyp/Materialpass/index.md","1","1"
"dokumenttyp","Materialsheet","dokumenttyp/Materialsheet","Materialsheet","promoted_phase42","_database/dokumenttyp/Materialsheet/index.md","1","1"
"dokumenttyp","Pre_Demolition_Audit","dokumenttyp/Pre_Demolition_Audit","Pre Demolition Audit","promoted_phase42","_database/dokumenttyp/Pre_Demolition_Audit/index.md","1","1"
